Region,File_path,Bounds
SC_GreenwoodCo_2008/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SC_GreenwoodCo_2008/ept.json,"([-9170126, 4022538], [-9108558, 4084106])"
SC_Kershaw_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SC_Kershaw_2010/ept.json,"([-9007567, 4036777], [-8931751, 4112593])"
SC_LancasterCo_2008/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SC_LancasterCo_2008/ept.json,"([-9021816, 4088617], [-8936058, 4174375])"
SC_LaurensCo_2008/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SC_LaurensCo_2008/ept.json,"([-9165215, 4054792], [-9085177, 4134830])"
SC_LexingtonCo_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SC_LexingtonCo_2010/ept.json,"([-9081998, 3981538], [-9006454, 4057082])"
SC_MarionCo_2008/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SC_MarionCo_2008/ept.json,"([-8873914, 3987692], [-8790996, 4070610])"
SC_MarlboroCo_2008/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SC_MarlboroCo_2008/ept.json,"([-8906189, 4068633], [-8836897, 4137925])"
SC_NewberryCo_2008/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SC_NewberryCo_2008/ept.json,"([-9123684, 4033948], [-9051866, 4105766])"
SC_OconeeCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SC_OconeeCo_2011/ept.json,"([-9290384, 4090156], [-9208210, 4172330])"
SC_OrangeburgCo_2008/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SC_OrangeburgCo_2008/ept.json,"([-9058396, 3889595], [-8929286, 4018705])"
SC_PickensCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SC_PickensCo_2011/ept.json,"([-9240835, 4109030], [-9173537, 4176328])"
SC_RichlandCo_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SC_RichlandCo_2010/ept.json,"([-9055523, 3987883], [-8970901, 4072505])"
SC_SaludaCo_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SC_SaludaCo_2010/ept.json,"([-9130723, 3998176], [-9068373, 4060526])"
SC_SavannahPeeDee_1_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SC_SavannahPeeDee_1_2019/ept.json,"([-9279956, 4045930], [-9081994, 4243892])"
SC_SavannahPeeDee_2_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SC_SavannahPeeDee_2_2019/ept.json,"([-9187039, 3982021], [-9004789, 4164271])"
SC_SavannahPeeDee_3_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SC_SavannahPeeDee_3_2019/ept.json,"([-9247849, 3954017], [-9052691, 4149175])"
SC_SavannahPeeDee_4_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SC_SavannahPeeDee_4_2019/ept.json,"([-9133859, 3947784], [-9088983, 3992660])"
SC_UnionCo_2008/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SC_UnionCo_2008/ept.json,"([-9120311, 4088454], [-9055281, 4153484])"
SC_WilliamsburgCo_2008/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SC_WilliamsburgCo_2008/ept.json,"([-8918274, 3929710], [-8828126, 4019858])"
SC_YorkCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SC_YorkCo_2011/ept.json,"([-9076319, 4124381], [-8999113, 4201587])"
SD_Beadle_County_2012/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SD_Beadle_County_2012/ept.json,"([-10987900, 5482736], [-10892908, 5577728])"
SD_Brookings_2012/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SD_Brookings_2012/ept.json,"([-10788644, 5494707], [-10733988, 5549363])"
SD_Clark_County_2012/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SD_Clark_County_2012/ept.json,"([-10941534, 5549921], [-10845794, 5645661])"
SD_Clay_County_2012/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SD_Clay_County_2012/ept.json,"([-10824951, 5267427], [-10767323, 5325055])"
SD_Codington_County_2012/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SD_Codington_County_2012/ept.json,"([-10853083, 5581793], [-10780593, 5654283])"
SD_Davison_County_2012/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SD_Davison_County_2012/ept.json,"([-10953242, 5388083], [-10898276, 5443049])"
SD_Deuel_County_2012/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SD_Deuel_County_2012/ept.json,"([-10807569, 5548655], [-10737723, 5618501])"
SD_EasternSD_1_2020/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SD_EasternSD_1_2020/ept.json,"([-10918662, 5494659], [-10641626, 5771695])"
SD_Grant_County_2012/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SD_Grant_County_2012/ept.json,"([-10823796, 5643188], [-10798072, 5668912])"
SD_Hanson_County_2012/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SD_Hanson_County_2012/ept.json,"([-10912545, 5388010], [-10859311, 5441244])"
SD_Hutchinson_County_2012/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SD_Hutchinson_County_2012/ept.json,"([-10922877, 5322495], [-10842485, 5402887])"
SD_James_River_NRCS_G_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SD_James_River_NRCS_G_2010/ept.json,"([-10906661, 5691526], [-10819105, 5779082])"
SD_James_River_NRCS_H_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SD_James_River_NRCS_H_2010/ept.json,"([-10907366, 5629207], [-10821496, 5715077])"
SD_James_River_NRCS_I_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SD_James_River_NRCS_I_2010/ept.json,"([-10839415, 5496088], [-10785373, 5550130])"
SD_James_River_NRCS_J_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SD_James_River_NRCS_J_2010/ept.json,"([-11490100, 4784944], [-10147792, 6127252])"
SD_Kingsbury_County_2012/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SD_Kingsbury_County_2012/ept.json,"([-10894854, 5494517], [-10838040, 5551331])"
SD_LincolnCo_2008/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SD_LincolnCo_2008/ept.json,"([-10799759, 5321561], [-10732051, 5389269])"
SD_MO_River_Dewberry_B1_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SD_MO_River_Dewberry_B1_2016/ept.json,"([-11190131, 5702906], [-11097783, 5795254])"
SD_McCook_County_2012/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SD_McCook_County_2012/ept.json,"([-11510187, 4731500], [-10167535, 6074152])"
SD_Miner_County_2012/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SD_Miner_County_2012/ept.json,"([-10893192, 5440654], [-10838422, 5495424])"
SD_MinnehahaCo_2008/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SD_MinnehahaCo_2008/ept.json,"([-10812453, 5377557], [-10737037, 5452973])"
SD_Moody_County_2012/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SD_Moody_County_2012/ept.json,"([-10782099, 5441835], [-10728199, 5495735])"
SD_RileyPass_2012/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SD_RileyPass_2012/ept.json,"([-11530673, 5744695], [-11509771, 5765597])"
SD_Roberts_County_2012/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SD_Roberts_County_2012/ept.json,"([-10838223, 5667302], [-10790017, 5715508])"
SD_Sanborn_County_2012/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SD_Sanborn_County_2012/ept.json,"([-10946809, 5440697], [-10891119, 5496387])"
SD_Southwest_B1_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SD_Southwest_B1_2018/ept.json,"([-11483686, 5400455], [-11339904, 5544237])"
SD_Southwest_B2_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SD_Southwest_B2_2018/ept.json,"([-11583422, 5262814], [-11396830, 5449406])"
SD_Southwest_B3_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SD_Southwest_B3_2018/ept.json,"([-11382394, 5418373], [-11221900, 5578867])"
SD_Spink_County_2012/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SD_Spink_County_2012/ept.json,"([-15226812, 1332932], [-6668332, 9891412])"
SD_Turner_County_2012/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SD_Turner_County_2012/ept.json,"([-10848680, 5324442], [-10784658, 5388464])"
SD_Union_County_2012/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SD_Union_County_2012/ept.json,"([-10802532, 5233060], [-10710838, 5324754])"
SD_Yankton_County_2012/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/SD_Yankton_County_2012/ept.json,"([-10870308, 5281840], [-10814172, 5337976])"
TN_Memphis_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TN_Memphis_2011/ept.json,"([-10030630, 4163298], [-9998992, 4194936])"
TN_Nashville_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TN_Nashville_2011/ept.json,"([-9706372, 4279954], [-9626840, 4359486])"
TN_OSMRE-GPSC_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TN_OSMRE-GPSC_2011/ept.json,"([-9428845, 4307080], [-9356289, 4379636])"
TN_ShelbyCo_2012/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TN_ShelbyCo_2012/ept.json,"([-10057120, 4148645], [-9977636, 4228129])"
TN_WestTN_B1_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TN_WestTN_B1_2019/ept.json,"([-9980347, 3972885], [-9487213, 4466019])"
TN_WestTN_B2_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TN_WestTN_B2_2019/ept.json,"([-9923779, 4282976], [-9835205, 4371550])"
TX_Aransas_Refugio_2006/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TX_Aransas_Refugio_2006/ept.json,"([-10863628, 3225323], [-10768814, 3320137])"
TX_Bell-Burnet-McLennan_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TX_Bell-Burnet-McLennan_2011/ept.json,"([-10951079, 3570602], [-10797915, 3723766])"
TX_Brazoria_2006/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TX_Brazoria_2006/ept.json,"([-10676770, 3352554], [-10576612, 3452712])"
TX_Chambers_2006/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TX_Chambers_2006/ept.json,"([-10573968, 3430023], [-10503058, 3500933])"
TX_Coastal_B1_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TX_Coastal_B1_2018/ept.json,"([-10724395, 3441405], [-10528951, 3636849])"
TX_Coastal_B2_Z14_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TX_Coastal_B2_Z14_2018/ept.json,"([-10805626, 3363674], [-10635540, 3533760])"
TX_Coastal_B2_Z15_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TX_Coastal_B2_Z15_2018/ept.json,"([-10740387, 3323997], [-10528611, 3535773])"
TX_Coastal_B3_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TX_Coastal_B3_2018/ept.json,"([-10606582, 3385561], [-10424130, 3568013])"
TX_ColemanCo_2006/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TX_ColemanCo_2006/ept.json,"([-11097188, 3663894], [-11041494, 3719588])"
TX_DesertMountains_B1_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TX_DesertMountains_B1_2018/ept.json,"([-11840047, 3646968], [-11686655, 3800360])"
TX_DesertMountains_B2_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TX_DesertMountains_B2_2018/ept.json,"([-11789550, 3585792], [-11687124, 3688218])"
TX_FayetteCo_2008/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TX_FayetteCo_2008/ept.json,"([-10834547, 3447915], [-10749275, 3533187])"
TX_Galveston_2006/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TX_Galveston_2006/ept.json,"([-10601392, 3369345], [-10504990, 3465747])"
TX_HaysCo_2008/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TX_HaysCo_2008/ept.json,"([-10944136, 3477999], [-10884912, 3537223])"
TX_Hurricane_B4_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TX_Hurricane_B4_2018/ept.json,"([-10992641, 3331838], [-10818787, 3505692])"
TX_Hurricane_B5B_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TX_Hurricane_B5B_2018/ept.json,"([-10687838, 3409353], [-10625574, 3471617])"
TX_Hurricane_B5_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TX_Hurricane_B5_2018/ept.json,"([-10940440, 3359604], [-10606434, 3693610])"
TX_Jackson_2006/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TX_Jackson_2006/ept.json,"([-10794365, 3333806], [-10718317, 3409854])"
TX_Jefferson_2006/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TX_Jefferson_2006/ept.json,"([-10522823, 3447172], [-10438257, 3531738])"
TX_KimbleCo_2006/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TX_KimbleCo_2006/ept.json,"([-11118017, 3549855], [-11072765, 3595107])"
TX_LCRA_Thalweg_2006/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TX_LCRA_Thalweg_2006/ept.json,"([-11118991, 3531015], [-10906947, 3743059])"
TX_Lower_SanBernard_B3_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TX_Lower_SanBernard_B3_2017/ept.json,"([8927965, 3480984], [9133477, 3686496])"
TX_Mason_2007/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TX_Mason_2007/ept.json,"([-11081973, 3551839], [-11001045, 3632767])"
TX_Matagorda_2006/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TX_Matagorda_2006/ept.json,"([-10734892, 3296327], [-10625278, 3405941])"
TX_MenardCo_2006/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TX_MenardCo_2006/ept.json,"([-11118067, 3589051], [-11072765, 3634353])"
TX_MillsCo_2006/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TX_MillsCo_2006/ept.json,"([-11025433, 3661174], [-10960149, 3726458])"
TX_Orange_2006/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TX_Orange_2006/ept.json,"([-10477988, 3493101], [-10429218, 3541871])"
TX_Pecos_Dallas_B1_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TX_Pecos_Dallas_B1_2018/ept.json,"([-11624378, 3611009], [-11389212, 3846175])"
TX_Pecos_Dallas_B2a_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TX_Pecos_Dallas_B2a_2018/ept.json,"([-10986947, 3727828], [-10763045, 3951730])"
TX_Pecos_Dallas_B2b_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TX_Pecos_Dallas_B2b_2018/ept.json,"([-10616485, 3820719], [-10603795, 3833409])"
TX_Pecos_Dallas_B3_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TX_Pecos_Dallas_B3_2018/ept.json,"([-10861154, 3792723], [-10717812, 3936065])"
TX_San_Patricio_2006/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TX_San_Patricio_2006/ept.json,"([-10899443, 3204251], [-10812781, 3290913])"
TX_Victoria_2006/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TX_Victoria_2006/ept.json,"([-10835191, 3308935], [-10756713, 3387413])"
TX_WestTexas_B1_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TX_WestTexas_B1_2018/ept.json,"([-11735626, 3600442], [-11572626, 3763442])"
TX_WestTexas_B2_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TX_WestTexas_B2_2018/ept.json,"([-11314682, 3069956], [-10946174, 3438464])"
TX_WestTexas_B5_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TX_WestTexas_B5_2018/ept.json,"([-11620501, 3578538], [-11491859, 3707180])"
TX_WestTexas_B6_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TX_WestTexas_B6_2018/ept.json,"([-11356366, 3514297], [-11210076, 3660587])"
TX_WestTexas_B7_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TX_WestTexas_B7_2018/ept.json,"([-11660798, 3371906], [-11432642, 3600062])"
TX_WestTexas_B8_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TX_WestTexas_B8_2018/ept.json,"([-11507521, 3532401], [-11352833, 3687089])"
TX_WestTexas_B9_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TX_WestTexas_B9_2018/ept.json,"([-11507223, 3388665], [-11352847, 3543041])"
TX_WestTexas_TL_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/TX_WestTexas_TL_2018/ept.json,"([-11181754, 3324535], [-11178316, 3327973])"
USGS_LPC_AK_Anchorage_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_AK_Anchorage_2015_LAS_2017/ept.json,"([-16733422, 8564711], [-16557740, 8740393])"
USGS_LPC_AK_FairbanksNSB_QL1_2017_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_AK_FairbanksNSB_QL1_2017_LAS_2018/ept.json,"([-16490563, 9507344], [-16378143, 9619764])"
USGS_LPC_AK_FairbanksNSB_QL2_2017_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_AK_FairbanksNSB_QL2_2017_LAS_2018/ept.json,"([-16552161, 9364817], [-16188297, 9728681])"
USGS_LPC_AK_POW_P2_2018_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_AK_POW_P2_2018_LAS_2019/ept.json,"([-15037049, 7327332], [-14582065, 7782316])"
USGS_LPC_AK_POW_P2_TL_2018_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_AK_POW_P2_TL_2018_LAS_2019/ept.json,"([-14967488, 7360201], [-14567264, 7760425])"
USGS_LPC_AK_PrinceofWalesIsland_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_AK_PrinceofWalesIsland_2017_LAS_2019/ept.json,"([-14943341, 7365829], [-14678709, 7630461])"
USGS_LPC_AL_25Co_B1_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_AL_25Co_B1_2017/ept.json,"([-9843119, 3965011], [-9644269, 4163861])"
USGS_LPC_AL_25Co_B3_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_AL_25Co_B3_2017/ept.json,"([-9579091, 3856382], [-9473299, 3962174])"
USGS_LPC_AL_25Co_B4_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_AL_25Co_B4_2017/ept.json,"([-9676162, 3704825], [-9449612, 3931375])"
USGS_LPC_AL_25Co_B5_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_AL_25Co_B5_2017/ept.json,"([-9571931, 3632240], [-9431629, 3772542])"
USGS_LPC_AL_25Co_B6_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_AL_25Co_B6_2017/ept.json,"([-9669386, 3631777], [-9528224, 3772939])"
USGS_LPC_AL_25Co_B7_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_AL_25Co_B7_2017/ept.json,"([-9816372, 3634350], [-9660644, 3790078])"
USGS_LPC_AL_25Co_B8_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_AL_25Co_B8_2017/ept.json,"([-9828312, 3531883], [-9696664, 3663531])"
USGS_LPC_AL_3County_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_AL_3County_2015_LAS_2017/ept.json,"([-9788793, 3895631], [-9613285, 4071139])"
USGS_LPC_AL_ADECA_B1_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_AL_ADECA_B1_2016_LAS_2019/ept.json,"([-9774786, 3794683], [-9573414, 3996055])"
USGS_LPC_AL_ADECA_B2_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_AL_ADECA_B2_2016_LAS_2019/ept.json,"([-9778094, 3734921], [-9614078, 3898937])"
USGS_LPC_AL_AGIO_B1_2016_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_AL_AGIO_B1_2016_LAS_2018/ept.json,"([-9776574, 3793704], [-9573414, 3996864])"
USGS_LPC_AL_AGIO_B1_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_AL_AGIO_B1_2016_LAS_2019/ept.json,"([-9848705, 3961083], [-9702429, 4107359])"
USGS_LPC_AL_AGIO_B2_2016_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_AL_AGIO_B2_2016_LAS_2018/ept.json,"([-9776297, 3735283], [-9614797, 3896783])"
USGS_LPC_AL_AGIO_B2_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_AL_AGIO_B2_2016_LAS_2019/ept.json,"([-9890337, 3803583], [-9727367, 3966553])"
USGS_LPC_AL_Autauga_2010_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_AL_Autauga_2010_LAS_2016/ept.json,"([-9676367, 3800920], [-9617815, 3859472])"
USGS_LPC_AL_Clay_CleburneCo_2013_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_AL_Clay_CleburneCo_2013_LAS_2016/ept.json,"([-9602948, 3907196], [-9486004, 4024140])"
USGS_LPC_AL_Coffee_Dale_GenevaCo_2011_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_AL_Coffee_Dale_GenevaCo_2011_LAS_2016/ept.json,"([-9596185, 3628545], [-9507557, 3717173])"
USGS_LPC_AL_EscambiaCo_2013_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_AL_EscambiaCo_2013_LAS_2016/ept.json,"([-9754532, 3596745], [-9649152, 3702125])"
USGS_LPC_AL_JeffersonCo_2013_LAS_2015/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_AL_JeffersonCo_2013_LAS_2015/ept.json,"([-9723440, 3921406], [-9630286, 4014560])"
USGS_LPC_AL_LawrenceCo_2012_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_AL_LawrenceCo_2012_LAS_2018/ept.json,"([-9755661, 4068510], [-9686107, 4138064])"
USGS_LPC_AL_MobileCo_2014_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_AL_MobileCo_2014_LAS_2016/ept.json,"([-9881523, 3528882], [-9751193, 3659212])"
USGS_LPC_AL_MorganCo_2012_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_AL_MorganCo_2012_LAS_2018/ept.json,"([-9697071, 4064356], [-9634673, 4126754])"
USGS_LPC_AL_ThreeCo_2012_LAS_2015/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_AL_ThreeCo_2012_LAS_2015/ept.json,"([-9639382, 4041767], [-9518090, 4163059])"
USGS_LPC_AR_Benton_Co_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_AR_Benton_Co_2015_LAS_2017/ept.json,"([-10534197, 4296168], [-10442597, 4387768])"
USGS_LPC_AR_LAnguillee_2011_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_AR_LAnguillee_2011_LAS_2016/ept.json,"([-10285590, 4031911], [-9949742, 4367759])"
USGS_LPC_AR_LakeConwayPointRE_2014_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_AR_LakeConwayPointRE_2014_LAS_2016/ept.json,"([-10380852, 4132721], [-10258122, 4255451])"
USGS_LPC_AR_NRCS_A1_2016_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_AR_NRCS_A1_2016_LAS_2017/ept.json,"([-10340759, 4145399], [-10305465, 4180693])"
USGS_LPC_AR_NRCS_A2_2016_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_AR_NRCS_A2_2016_LAS_2017/ept.json,"([-10570370, 3897624], [-10340776, 4127218])"
USGS_LPC_AR_NRCS_A3_2016_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_AR_NRCS_A3_2016_LAS_2017/ept.json,"([-10201922, 4032368], [-10115516, 4118774])"
USGS_LPC_AR_NRCS_A4_2016_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_AR_NRCS_A4_2016_LAS_2017/ept.json,"([-10315947, 4125904], [-10174589, 4267262])"
USGS_LPC_AR_NRCS_A5_2016_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_AR_NRCS_A5_2016_LAS_2017/ept.json,"([-10286939, 4032189], [-10032915, 4286213])"
